"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-08-30",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-08-31",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-01",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-02",,,,,"12.7",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-03",,,,,"22.1",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-04",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-05",,,,,"8.1",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-06",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-07",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-08",,,,,"12.4",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-09",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-10",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-11",,,,,"2.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-12",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-13",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-14",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-15",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-16",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-17",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-18",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-19",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-20",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-21",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-22",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-23",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-24",,,,,"21.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-25",,,,,"8.9",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-26",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-27",,,,,"9.7",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-28",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-29",,,,,"0.5",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-09-30",,,,,"0.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-01",,,,,"2.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-02",,,,,"12.4",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-03",,,,,"0.5",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-04",,,,,"1.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-05",,,,,"0.3",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-06",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-07",,,,,"24.6",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-08",,,,,"9.7",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-09",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-10",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-11",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-12",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-13",,,,,"0.0","T,,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-14",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-15",,,,,"2.5",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-16",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-17",,,,,"30.7",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-18",,,,,"30.7",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-19",,,,,"0.3",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-20",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-22","    2",",,N","0.0","T,,N",,,,,"0.0",",,N","0.0",",,N",,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-23",,,,,"10.7",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-24",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-25",,,,,"0.0","T,,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-26",,,,,"3.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-27",,,,,"1.3",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-28",,,,,"20.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-29",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-30",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-10-31",,,,,"5.3",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-01",,,,,"93.5",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-02",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-03",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-04",,,,,"0.8",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-05",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-06",,,,,"0.0","T,,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-07",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-08",,,,,"3.8",",,N","51.0",",,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-09",,,,,"0.0","T,,N","0.0","T,,N","25.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-10",,,,,"0.0",",,N","0.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-11",,,,,"1.5",",,N","5.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-12",,,,,"16.3",",,N","89.0",",,N","89.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-13",,,,,"1.0",",,N","15.0",",,N","89.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-14",,,,,"0.0",",,N","0.0",",,N","76.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-15",,,,,"0.0","T,,N","0.0","T,,N","64.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-16",,,,,"0.0","T,,N","0.0","T,,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-17",,,,,"0.0",",,N","0.0",",,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-18",,,,,"0.0",",,N","0.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-19",,,,,"5.3",",,N","0.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-20",,,,,"4.1",",,N","0.0","T,,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-21",,,,,"2.3",",,N","8.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-22",,,,,"2.5",",,N",,,"13.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-23",,,,,"0.0","T,,N",,,"0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-24",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-25",,,,,"0.0","T,,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-26",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-27",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-28",,,,,"18.3",",,N","10.0",",,N","13.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-29",,,,,"0.3",",,N","3.0",",,N","13.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-11-30",,,,,"0.3",",,N","8.0",",,N","25.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-01",,,,,"0.0","T,,N","0.0","T,,N","13.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-02",,,,,"3.8",",,N","33.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-03",,,,,"0.0","T,,N","0.0","T,,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-04",,,,,"0.0",",,N","0.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-05",,,,,"1.0",",,N","18.0",",,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-06",,,,,"0.5",",,N","8.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-07",,,,,"2.0",",,N","33.0",",,N","64.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-08",,,,,"0.0","T,,N","0.0","T,,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-09",,,,,"0.0","T,,N","0.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-10",,,,,"1.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-11",,,,,"0.0","T,,N","0.0","T,,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-12",,,,,"0.0","T,,N","5.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-13",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-14",,,,,"2.5",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-15",,,,,"4.8",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-16",,,,,"0.3",",,N","5.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-17",,,,,"0.0",",,N","0.0",",,N","0.0","T,I,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-18",,,,,"5.6",",,N","7.0",",I,N","76.0",",I,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-19",,,,,"0.3",",,N","13.0",",,N","76.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-20",,,,,"0.0",",,N","0.0",",,N","64.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-21",,,,,"0.0",",,N","0.0",",,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-22",,,,,"0.0",",,N","0.0",",,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-23",,,,,"0.0",",,N","0.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-24",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-25",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-26",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-27",,,,,"0.5",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-28",,,,,"0.5",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-29",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-30",,,,,"8.9",",,N","25.0",",,N","25.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2019-12-31",,,,,"10.9",",,N","10.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-01",,,,,"2.3",",,N","13.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-02",,,,,"0.0",",,N","0.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-03",,,,,"0.0",",,N","0.0",",,N","13.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-04",,,,,"0.0",",,N","0.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-05",,,,,"3.6",",,N","56.0",",,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-06",,,,,"0.0",",,N","0.0",",,N","51.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-07",,,,,"1.8",",,N","51.0",",,N","76.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-08",,,,,"0.0","T,,N","0.0","T,,N","64.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-09",,,,,"0.3",",,N","10.0",",,N","76.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-10",,,,,"0.0",",,N","0.0",",,N","38.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-11",,,,,"0.0","T,,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-12",,,,,"31.2",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-13",,,,,"0.8",",,N","0.0","T,,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-14",,,,,"0.0","T,,N","0.0","T,,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-15",,,,,"0.8",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-16",,,,,"5.6",",,N","97.0",",,N","102.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-17",,,,,"1.8",",,N","41.0",",,N","127.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2020-01-18",,,,,"0.0",",,N","0.0",",,N","114.0",",,N",,,,
